title,url
Ammoniakfølsomme skove,https://curis.ku.dk/ws/files/171620128/Nskov_rapport_web_3.pdf
Med én stemme,http://www.kbub.dk/wp-content/uploads/2016/12/Pixiudgave-af-strategi-og-handlingsplan-max.pdf
Ejendomsundersøgelse for Nordbornholm 2015,http://static-curis.ku.dk/portal/files/167885893/Rapport_Landbrugsunders_gelse_for_Nordbornholm_web.pdf
Skovdyrkning i praksis,http://ign.ku.dk/formidling/publikationer/haefter/filer/Skovdyrkning_i_praksis_web.pdf
Borgernes velfærd,http://www.kl.dk/ImageVaultFiles/id_81021/cf_202/Borgernes_velf-rd.PDF
Åben dialog i en evidensbaseret tid,http://ebooks.au.dk/index.php/aul/catalog/download/181/139/619-2?inline=1
Udviklingen i boligsituationen i København og nybyggeriets virkninger,http://sbi.dk/Assets/Udviklingen-i-boligsituationen-i-Koebenhavn-og-nybyggeriets-virkninger/SBi-2017-15.pdf
Die Baustelle auf Fehmarn,http://femern.com/~/media/Documentation/2017/February/Baustelle-auf-Fehmarn.pdf?la=de&hash=BE948E0A24D58FB01C050995525208423A4D69B9
Rapport om obligatoriske åbne postlister,http://jm.schultzboghandel.dk/upload/microsites/jm/ebooks/andre_publ/rapport%20om%20obligatoriske%20åbne%20postlister.pdf
Jordbearbejdningens indflydelse på pesticidudvaskning til markdræn,http://www2.mst.dk/Udgiv/publikationer/2016/10/978-87-93529-25-0.pdf
Regler og metoder for støj fra vindmøller i andre lande,http://www2.mst.dk/Udgiv/publikationer/2016/11/978-87-93529-33-5.pdf
Måling af differenstryk ved indeklimaundersøgelser,http://www2.mst.dk/Udgiv/publikationer/2016/11/978-87-93529-36-6.pdf
Udvikling af teststandard for desinfektionsklude,http://www2.mst.dk/Udgiv/publikationer/2016/11/978-87-93529-37-3.pdf
Evaluering af kampagne om korrekt brændefyring 2014-15,http://www2.mst.dk/Udgiv/publikationer/2015/03/978-87-93283-97-8.pdf
Kontrol med Afbrænding af Affald,http://www2.mst.dk/Udgiv/publikationer/2016/06/978-87-93435-88-9.pdf
Aftale om god opførsel,http://justitsministeriet.dk/sites/default/files/media/Arbejdsomraader/Forskning/Forskningsrapporter/2016/ago_rapport_endelig.pdf
Making it work in Denmark,https://www.workindenmark.dk/~/media/Workindenmark/Publikationer/Make%20it%20Work%20in%20Denmark.ashx
Brugsvand på hospitaler,http://www2.mst.dk/Udgiv/publikationer/2016/09/978-87-93529-06-9.pdf
Resource efficiency in industries,http://www2.mst.dk/Udgiv/publications/2016/07/978-87-93435-95-7.pdf
Potentialer for vandbesparende teknologi og brug af sekundavand,http://www2.mst.dk/Udgiv/publikationer/2016/09/978-87-93529-07-6.pdf
Fra førtidspension til ressourceforløb,http://www.kl.dk/ImageVaultFiles/id_80407/cf_202/Fra_f-rtidspension_til_ressourceforl-b.PDF
Rapport om opsamling fra Fosfornetværket 2015,http://www2.mst.dk/Udgiv/publikationer/2016/11/978-87-93529-35-9.pdf
Feltmetoder til bestemmelse af pesticider i jord,http://www2.mst.dk/Udgiv/publikationer/2016/11/978-87-93529-40-3.pdf
Danish sunbathers' application of sunscreen,http://www2.mst.dk/Udgiv/publications/2016/11/978-87-93529-41-0.pdf
Policy area innovation strategy guide 2016-2020,http://norden.diva-portal.org/smash/get/diva2:957324/FULLTEXT01.pdf
Danish Refugee Council Stand-By Roster,https://drc.ngo/media/3148867/drc-stand-by-roster-celebrating-25-years-of-deployments_december-2016_final.pdf
Tillit - det nordiska guld,http://norden.diva-portal.org/smash/get/diva2:1095951/FULLTEXT02.pdf
Vejledning til beboerne om genhusning,http://www.trafikstyrelsen.dk/~/media/8E0990DAF70A48EA882D244A37D4A0B7.ashx
Ecosystem restoration for mitigation of the impacts of natural hazards,https://norden.diva-portal.org/smash/get/diva2:1115607/FULLTEXT01.pdf
Den hypermangfoldige by,http://sbi.dk/Assets/Den-hypermangfoldige-by/SBi-2017-01.pdf
Health systems strengthening,http://vbn.aau.dk/files/242732379/Globelics4_ONLINE.pdf
Virksomhedernes behov for basale færdigheder,https://www.eva.dk/projekter/2016/virksomhederne-som-rekrutteringsvej-til-fvu/hent-udgivelser/virksomheders-behov-for-basale-faerdigheder/download
"Økonomiske, sociale og kulturelle rettigheder",https://menneskeret.dk/sites/menneskeret.dk/files/media/dokumenter/monitorering/oskr_grundnotat_2017.pdf
Analyse af universiteternes deltagelse i Innovationsnetværk Danmark-programmet,http://ufm.dk/publikationer/2017/analyse-af-universiteters-deltagelse-i-innovationsnetvaerk-danmark-programmet.pdf
Høreværn,http://www.i-bar.dk/media/4217592/hoerevaern-web.pdf
Inkluderende digital projektdidaktik i de frie skoler -- Teknisk rapport fra lærersurvey baseline,https://www.ucviden.dk/portal/files/38880779/Teknisk_rapport_digipro_l_rersurvey_baseline_2016.pdf
Inkluderende digital projektdidaktik i de frie skoler -- Teknisk baseline rapport om undervisningsobservationer,https://www.ucviden.dk/portal/files/41402078/Teknisk_rapport_digipro_observationer_baseline_2016.pdf
Beretning om grundlaget for at dokumentere effekt af sociale indsatser,http://www.rigsrevisionen.dk/media/2104537/sr1316.pdf
Madsuverænitet,https://www.noah.dk/sites/default/files/2017-05/Madsuver%C3%A6nitet%20%E2%80%93%20Hvem%20skal%20bestemme%20over%20vores%20mad%3F.pdf
Brancheliste for freon og frigivelse af freon fra fjernvarmerør til poreluft og grundvand,http://www2.mst.dk/Udgiv/publikationer/2017/05/978-87-93529-91-5.pdf
Metodebeskrivelse,http://www.vejdirektoratet.dk/DA/viden_og_data/publikationer/Lists/Publikationer/Attachments/948/Metodebeskrivelse(5963308).pdf
Påvirkning af grundvand ved nedsivning af tømidler fra kunstgræsbaner,http://www2.mst.dk/Udgiv/publikationer/2017/05/978-87-93529-92-2.pdf
Åbne vinduer med god lydisolering,http://www2.mst.dk/Udgiv/publikationer/2017/05/978-87-93529-98-4.pdf
Allergy and tattoos,http://www2.mst.dk/Udgiv/publications/2017/06/978-87-93614-06-2.pdf
Bevar værdierne,http://www.karberghus.dk/sites/default/files/Br%C3%B8nnumsHus_Bevar_V%C3%A6rdierne.pdf
Ny busfremkommelighed på statsvejnettet,http://www.vejdirektoratet.dk/DA/viden_og_data/publikationer/Lists/Publikationer/Attachments/944/Ny%20busfremkommelighed%20p%c3%a5%20statsvejnettet.pdf
Drøn på skolegården,http://www.droen.dk/SiteCollectionDocuments/Inspirationskatalog-Dr%c3%b8n%20pa%cc%8a%20skolega%cc%8arden_web_enkeltsidet_januar%202017.pdf
Drøn på skolegården,http://www.droen.dk/SiteCollectionDocuments/Dr%c3%b8n%20pa%cc%8a%20skolega%cc%8arden_erfaringsopsamling_januar%202017.pdf
Styrket social indsats på værestederne,https://www.kora.dk/media/6243249/implementeringsguide.pdf
Fodlænke gavner alle parter,http://www.kriminalforsorgen.dk/Admin/Public/DWSDownload.aspx?File=%2FFiles%2FFiler%2FPublikationer%2FBrochurer%2FOm+KiF%2FFodl%C3%A6nkeblad_2016.pdf
10 lette opskrifter - der giver mere energi og mindre træthed,https://pfa.dk/-/media/pfa-v2/dansk/dokumenter/privat/sundhed/10-lette-opskrifter---der-giver-energi-og-mindre-tr%C3%A6thed.pdf?la=da-DK
Lukashuset,http://www.rehpa.dk/wp-content/uploads/2017/04/Lukashuset-etaarsevaluering-final.pdf
Vækst i blå biomasser,http://www.vifu.net/media/1279/blaa-vaekst-rapport_24-nov_final.pdf
"Evaluering af ""Styrket indsats i svangreomsorgen for udsatte gravide""",https://www.sst.dk/da/puljer-og-projekter/2012/~/media/F9D93D566D954476A865B389E3C1203E.ashx
Evaluering af virksomhedskampagnen,http://star.dk/~/media/STAR/Files/Servicemenu/Publikationer/2017/Evaluering%20-%20virksomhedskampagnen%20pdf.ashx
IMPACT,http://ufm.dk/publikationer/2017/filer/impact-rapport-2017.pdf
Working life in the Nordic region,http://norden.diva-portal.org/smash/get/diva2:934717/FULLTEXT01.pdf
"Forlig mellem regeringen (Venstre, Liberal Alliance og Det Konservative Folkeparti), Socialdemokratiet, Dansk Folkeparti og Radikale Venstre om tryghed om boligbeskatningen",https://www.fm.dk/~/media/files/nyheder/pressemeddelelser/2017/05/forlig_tryghed-om-boligbeskatningen.ashx
Sat ud på et sidespor,http://rift.center/onewebmedia/%20%20Sat%20ud%20pa%CC%8A%20et%20sidespor%20Casesamling%20med%20uddybning%20v.%20RIFT.pdf
Straffelovrådets betænkning om freds- og ærekrænkelser,http://justitsministeriet.dk/sites/default/files/media/Pressemeddelelser/pdf/2017/bet1563.pdf
Holdbarhed og generationsmæssig neutralitet,https://www.fm.dk/~/media/publikationer/imported/2017/holdbarhed-og-generationsmaessig-neutralitet/holdbarhed-og-generationsmaessig-neutralitet_oekonomisk-analyse.ashx
VIA University College - institutionsakkreditering,http://akkr.dk/wp-content/uploads/akkr/VIA_ia_akkrrap.pdf
Vejledning til bekendtgørelse om persondatasikkerhed i forbindelse med udbud af offentlige elektroniske kommunikationstjenester,https://erhvervsstyrelsen.dk/sites/default/files/media/vejledning_til_bekendtgoerelse_om_persondatasikkerhed.pdf
Økonomisk analyse,https://www.fm.dk/~/media/publikationer/imported/2017/stigende-levetider-for-alle-befolkningsgrupper/stigende-levetider-for-alle-befolkningsgrupper.ashx
"Håndbog til autoriserede elinstallatørvirksomheder, der udarbejder elinstallationsrapporter",http://eleftersynsinfo.dk/sites/default/files/Haandbog_revision_3.pdf
Rapport fra arbejdsgruppe om fredning af selvstændige landskabsarkitektoniske værker,http://slks.dk/fileadmin/publikationer/Kulturarv/Fredning_af_selvstaendige_landskabsarkitektoniske_vaerker._Rapport.pdf
Et nyt dagpengesystem for fremtidens arbejdsmarked,http://bm.dk/~/media/BEM/Files/Dokumenter/Pressemeddelelser/2017/Endelig%20afrapportering%20-%20til%20web%20pdf.ashx
Ændring af den kommunale medfinansiering,http://sum.dk/~/media/Filer%20-%20Publikationer_i_pdf/2016/Aendring-af-den-kommunale-medfinansiering/Aendring-af-den-kommunale-medfinansiering-juni-2016.ashx
Lægedækning i hele Danmark,http://sum.dk/~/media/Filer%20-%20Publikationer_i_pdf/2017/Laedaekningsudvalgets-rapport/Laegedaekning-rap-jan-2017.ashx
Healthcare in Denmark,http://sum.dk/~/media/Filer%20-%20Publikationer_i_pdf/2016/Healthcare-in-dk-16-dec/Healthcare-english-V16-dec.ashx
Tvang i psykiatrien,http://sum.dk/~/media/Filer%20-%20Publikationer_i_pdf/2016/Tvang-i-psykiatrien-2016/Tvang-i%20-Psykiatrien-2016-17.ashx
Beskrivelse af almen praksissektoren i Danmark,http://www.sum.dk/Aktuelt/Publikationer/~/media/Filer%20-%20Publikationer_i_pdf/2016/Almen-praksis-analyse-sept-2016/03-Beskrivelse-af-almen-praksis.ashx
Medicinordination i almen praksis,http://www.sum.dk/Aktuelt/Publikationer/~/media/Filer%20-%20Publikationer_i_pdf/2016/Almen-praksis-analyse-sept-2016/05-Medicinordinering-almen-praksis.ashx
Kræftrisikable stoffer og materialer,https://arbejdstilsynet.dk/~/media/DBDA339B8CD14E149F5E0623219630EC.ashx
Hjælp til svage ældre over tid,https://www.kora.dk/media/7967951/Hjaelp-til-svage-aeldre-over-tid.pdf
Styring af den kommunale beskæftigelsesindsats,https://pure.sfi.dk/ws/files/816308/1711_Styring_af_den_kommunale_besk_ftigelsesindsats.pdf
En længere og mere varieret skoledag,http://www.kora.dk/media/6661129/11013_en-laengere-og-mere-varieret-skoledag_implementerings-og-effektundersoegelse.pdf
Dagtilbud med udvidede åbningstider,http://www.kora.dk/media/6661130/11237_dagtilbud-med-udvidede-aabningstider.pdf
Blødfauna,http://svana.dk/media/210360/bloedbundsfauna-undersoegelser-i-beskyttede-omraader-i-kattegat-havstrategi-omraader.pdf
30 år med europæisk uddannelsessamarbejde,https://hdl.handle.net/109.1.3/a0f500b5-fcab-4e87-aa46-8eeb01333aa6
Fem megatrends der udfordrer fremtidens sundhedsvæsen,https://www.kora.dk/media/6844202/11325_fem-megatrends-der-udfordrer-fremtidens-sundhedsvaesen.pdf
Fremme af sundhed og trivsel i folkeskolen,https://www.kora.dk/media/6954790/10697_fremme-af-sundhed-og-trivsel-i-folkeskolen.pdf
12 konkrete tiltag,https://norden.diva-portal.org/smash/get/diva2:1086087/FULLTEXT01.pdf
12 initiatives,http://norden.diva-portal.org/smash/get/diva2:1086062/FULLTEXT01.pdf
Økonomisk analyse - jobfremgangen har bredt sig til hele landet,https://www.regeringen.dk/media/4384/jobfremgangen-har-bredt-sig-til-hele-landet.pdf
Health metaphors of package design,http://badm.au.dk/fileadmin/Business_Administration/PhD/Alexandra_Festila_PhD.pdf
Redegørelse om lovovervågning af arveloven,http://www.ft.dk/samling/20161/almdel/reu/bilag/235/1739750.pdf
Erindring og identitet i Antonio Muñoz Molinas forfatterskab,http://ebooks.au.dk/index.php/aul/catalog/download/199/144/651-2?inline=1
Leg på streg,https://www.cancer.dk/dyn/resources/File/file/0/5530/1499949199/leg-pa-streg-inspirationskatalog-web.pdf
Udtalelse om kloning af dyr til fødevareproduktion,http://detdyreetiskeraad.dk/fileadmin/user_upload/Dyreetisk_Raad/Publikationer/Udtalelser/Udtalelse_om_kloning_af_dyr_til_foedevareproduktion.pdf
Network based high speed product development,http://riverpublishers.com/pdf/ebook/RP_E9788793519053.pdf
"Dynamic resource allocation in embedded, high-performance and cloud computing",http://riverpublishers.com/pdf/ebook/RP_E9788793519077.pdf
Abstracts from the 2016 Emerging technologies research conference,http://www.riverpublishers.com/pdf/ebook/RP_R978-87-93379-55-8.pdf
Building the hyperconnected society,http://www.riverpublishers.com/pdf/ebook/RP_E978-87-93237-98-8.pdf
High temperature electronics design for aero engine controls and health monitoring,http://www.riverpublishers.com/pdf/ebook/RP_E9788793379244.pdf
Retningslinjer for fosterdiagnostik,https://hdl.handle.net/109.3.1/4799ce1e-7ead-4921-8d21-e3e6dc9b4159
"Digitising the industry - internet of things connecting the physical, digital and virtual worlds",http://riverpublishers.com/pdf/ebook/RE_E9788793379824.pdf
Udtalelse om dyreværnsloven,http://detdyreetiskeraad.dk/udtalelser/udtalelse/pub/hent-fil/publication/udtalelse-om-dyrevaernsloven-2016/
Rapport om kvalificeret arbejdskraft,http://danmarksvaekstraad.dk/file/634221/Rapport_om_kvalificeret_arbejdskraft.pdf
Samvær med mennesker med psykoseproblemer,http://www.sind.dk/6storage/113/3114/samvaer_med_mennesker-2011.pdf
National klinisk retningslinje for fedmekirurgi,https://www.sst.dk/da/nyheder/2017/~/media/F012C263031D411BA45982CB13B19589.ashx
Circular by design,https://www.eea.europa.eu/publications/circular-by-design/at_download/file
Status for handlingsplan for organdonation,https://hdl.handle.net/109.1.3/0d9cecea-2dee-4398-aba3-6fab80516c9a
At vokse op som adopteret i Danmark,https://pure.vive.dk/ws/files/967514/At_vokse_op_som_adopteret_i_Danmark.pdf
Beretning om undervisning og aktivering af asylansøgere,http://www.rigsrevisionen.dk/media/2104649/sr2416.pdf
Administrativt arbejde - er det noget særligt?,http://forskning.ruc.dk/site/files/59216189/Pdf_Rikke_Thomsen_rekv_7678_sort_skrift_3.pdf
Samskabelse i kommunale rammer,https://rucforsk.ruc.dk/ws/files/60103449/Afhandling_samlet_FINAL_off.pdf
Temanummer - hvad betyder kroppens egne bakterier (mikrobiomet) for sundheden?,http://miljoogsundhed.sst.dk/blad/supp1701.pdf
Tidlig opsporing af forringet helbredstilstand og nedsat funktionsevne hos ældre mennesker,https://www.sst.dk/da/aeldre/aeldre-medicinske-patient/~/media/4D9BF1D790584C6C8C8A8084ECFDD5D6.ashx
Modtage- og statuskontrol af CT-skannere,https://www.sst.dk/da/straalebeskyttelse/roentgen/~/media/33A7965FD60541D48737EE6BDB2D1C3B.ashx
Boxed,http://kunsten.dk/sites/default/files/public/vaerker_og_digte.pdf
Opsporing af ældre i særlig risiko for nedsat funktionsevne,https://www.sst.dk/da/nyheder/2017/~/media/50C33CFF0FBB490C82F9D4C5CDAD2568.ashx
Beretning om 3 regioners beskyttelse af adgangen til it-systemer og sundhedsdata,http://www.rigsrevisionen.dk/media/2104707/sr0417.pdf
Beretning om forebyggelse af hospitalsinfektioner,http://www.rigsrevisionen.dk/media/2104708/sr0517.pdf
Beretning om viden fra puljer på socialområdet,http://www.rigsrevisionen.dk/media/2104709/sr0617.pdf
Økologi - hvordan og hvorfor?,https://skole.lf.dk/~/media/skole/laeremidler/produkter/oekologi---hvordan-og-hvorfor/oeko-bog-7-9klasse.pdf
Fremtidens forsyning 2035,http://www.frinet.dk/media/996729/fri_rapport_forsyningssektoren_2035_web.pdf
VLAK's 2025-plan,http://www.henrikherloevlund.dk/artikler/VLAKs2025plan.pdf
VLAK's to skattteudspil,http://www.henrikherloevlund.dk/artikler/VLAKsskatteudspil.pdf
Essay samling,http://www.aarhus.dk/~/media/Subsites/UdviklingsenhedenMSB/Dokumenter/Aaben-Dialog/Essay-samling-2017.pdf
Samarbejde mellem forældre og daginstitutioner,https://www.eva.dk/projekter/2015/samarbejde-mellem-foraeldre-og-daginstitutioner/udgivelser/samarbejde-mellem-foraeldre-og-daginstitutioner/download
Normeringer på danske plejecentre,https://www.kora.dk/media/7864489/11368_normeringer_paa_danske_plejecentre.pdf
Forebyggelse og håndtering af konkurser på pleje- og omsorgsområdet,https://service.di.dk/SiteCollectionDocuments/Vejledning%20fra%20Kammeradvokaten.pdf
Status for kommunernes konkurrenceudsættelse,http://di.dk/SiteCollectionDocuments/OPS/Kommunernes%20konkurrenceudsættelse_enkeltsiderpdf.pdf
Estimation of nitrogen concentrations from root zone to marine areas around the year 1900,http://dce2.au.dk/pub/SR241.pdf
"A chemical environmental screening study at the former Qullissat coal mine, West Greenland in 2015",http://dce2.au.dk/pub/SR230.pdf
Methodology for calculating macro-algae indicators of abundance and composition,http://dce.au.dk/fileadmin/dce.au.dk/Udgivelser/Notater_2017/Macroalgae_indicators_-_methodology.pdf
Review af det videnskabelige grundlag for færdselsregler i følsomme områder for dyrelivet i Grønland,http://dce2.au.dk/pub/SR242.pdf
NOVANA - Det nationale overvågningsprogram for vandmiljø og natur 2017-21,http://mst.dk/media/141463/novana-2017-21-programbeskrivelse.pdf
Socioøkonomiske ressourcefordelingsmodeller på daginstitutionsområdet,http://www.kora.dk/media/6661137/11174_sociooekonomiske-ressourcefordelingsmodeller-paa-daginstitutionsomraadet.pdf
Vejledning om direkte arealstøtte 2017,http://lfst.dk/fileadmin/user_upload/NaturErhverv/Filer/Tilskud/Arealtilskud/Direkte_stoette_-_grundbetaling_mm/2017/Vejledning__om_direkte_arealstoette_2017.pdf
Project Disc,http://www.lett.dk/media/34580443/bog_projekt-disc_210x210_dk_www.pdf
Project Disc,http://www.lett.dk/media/34580444/bog_projekt-disc_210x210_uk_www.pdf
Pleje af heder og indlandsklitter i Danmark,http://naturstyrelsen.dk/media/208587/nst_kronjylland_lifehede_haandbog_dansk_low.pdf
Management of heaths and inland dunes in Denmark,http://naturstyrelsen.dk/media/208588/nst_kronjylland_lifehede_haandbog_engelsk_low.pdf
"Urban energy - waste-based biogas, pre-project",http://findresearcher.sdu.dk/portal/files/123143566/Hamelin_Gabert_and_Glab_2016_Urban_Energy.pdf
Integration of refuse derived fuel in district heating systems,http://findresearcher.sdu.dk/portal/files/123116843/SYFRE_AP4_RDF_integration_in_district_heating_Genanvend_.pdf
MindSpring for unge,http://mindspring-grupper.dk/onewebmedia/mindspring_unge_2016_web.pdf
Opdatering af naturfaglige kriterier for afgrænsning af vandløb,http://dce.au.dk/fileadmin/dce.au.dk/Udgivelser/Notater_2016/Notat_Projekt_om_kriterier_for_udpegning_SVANA_final.pdf
Ny kontrolmetode for udledninger fra ferskvandsdambrug,http://dce2.au.dk/pub/SR212.pdf
Samfunds- og sektorøkonomisk analyse af vandmiljøindsatsen i Landdistriktsprogrammet (LDP) og Fiskeriprogrammet (EHFF),http://dce2.au.dk/pub/SR214.pdf
State of the nation 2016,http://www.frinet.dk/media/754307/fri_state-of-the-nation_2016_web.pdf
Danmarks digitale ambitioner,https://itb.dk/sites/default/files/Perspektivanalyse%202016.pdf
På kanten,http://www.test-din-baeredygtige-loesning.dk/paakanten/Documents/paa_kanten_web.pdf
Bedre inddragelse af fædre i sårbare småbørnsfamilier,https://codepress.dk/clients/susshop-dk/wp-content/uploads/2017/05/sus-bedre-faedre.pdf
Earth Incorporated,https://noah.dk/sites/default/files/2017-12/Rapport_WEB.pdf
Cost-efficient management of organic household waste,http://findresearcher.sdu.dk/portal/files/123116281/SYFRE_AP3_Biowaste_management_and_economy_Genanvend_.pdf
Collection and recycling of waste from households on Funen,http://findresearcher.sdu.dk/portal/files/123116238/SYFRE_AP1_Collection_systems_analysis_Genanvend_.pdf
Professionelle bygherrers kompetenceudvikling,http://www.bygherreforeningen.dk/vaerktojer/filarkiv/publikationer/2062-professionelle-bygherrers-kompetenceudvikling-strategier-for-oget-vaerdiskabelse
Ulykker med lastbiler,http://ftbib/dok/Vejdirektoratet/2016/UlykkerLastbiler.pdf
Specialundervisningsbehov i Viborg Kommunes skoledistrikter,https://www.kora.dk/media/7112399/11347_specialundervisning-i-viborg-kommunes-skoledistrikter.pdf
Fair og lige konkurrence,https://hdl.handle.net/109.1.3/eb098537-1cc2-4c4a-9980-afe3c29fb084
Evaluering af Region Hovedstadens implementering af forløbsprogram for lænderyglidelser,https://kora.dk/media/6844184/11226_implementering-af-forloebsprogram-for-laenderyglidelser.pdf
Energifaktorer ved energiberegning,http://sbi.dk/miljo-og-energi/energiforbrug/energifaktorer-ved-energiberegning/sbi-2017-04-1/at_download/file
Forberedende undervisningsforløb for unge med faglige og sociale udfordringer,https://www.kora.dk/media/6844193/10802-upgrade_rapport.pdf
Den økonomiske styring af specialundervisningsområdet i Randers Kommune,https://www.kora.dk/media/6844192/11272_udvikling-i-specialundervisningsbehov-og-analyse-af-oekonomistyringsmodel-i-randers-kommune.pdf
Healthy children in a new country - 0-2 years,https://www.sst.dk/da/udgivelser/2017/~/media/C42EC55731EE483E88EB4F9C5EE79186.ashx
Gartnerierhvervets økonomi og rammevilkår,http://curis.ku.dk/ws/files/157283499/IFRO_Rapport_245.pdf
Evaluering af det europæiske klyngecertificeringssystem (ECEI),https://ufm.dk/publikationer/2017/filer/evaluering-af-det-europaeiske-klyngecertificeringssystem-i-dk.pdf
"Stemmer, vi glemmer",http://pdf.cancer.dk/Hjaelp_viden/OmSorg/Stemmerviglemmer/?_ga=1.13575159.1946590750.1490595882
Ankestyrelsens undersøgelse af udslusning af kriminelle unge fra sikrede afdelinger,https://ast.dk/filer/born-og-familie/udslusning-af-kriminelle-unge-fra-sikrede-afdelinger.pdf
Ankestyrelsens praksisundersøgelse af udslusning af kriminelle unge fra sikrede afdelinger,https://hdl.handle.net/109.1.3/8213f780-9c87-4cd3-b7a2-01e9b1bbdcf3
Danske guidelines for diagnostik og behandling af forstyrrelser i knogle- og mineralomsætningen ved kronisk nyresygdom: CKD - MBD,http://www.nephrology.dk/Publikationer/CKD-MBDguidelines2011.pdf.pdf
Fra myndighed til matchmaker,https://www.kl.dk/ImageVaultFiles/id_80406/cf_202/Fra_myndighed_til_matchmaker.PDF
Lufttæthed og luftskifte i eksisterende enfamiliehuse,http://sbi.dk/Assets/Lufttaethed-og-luftskifte-i-eksisterende-enfamiliehuse/SBi-2017-06.pdf
Har I brug for at pudse tonen af?,http://www.bartransportogengros.dk/Files/Billeder/BAR%20Transport/pdf/Mobning_2016.pdf
Evaluering af mestringsforløb for mennesker med kognitive funktionsnedsættelser,https://www.kora.dk/media/7046425/10738-evaluering_mening_og_mestring.pdf
Skolernes praksis i overholdelsen af de forvaltningsretlige regler og principper,https://www.kora.dk/media/7112392/11276_skolernes-praksis-i-overholdelsen-af-de-forvaltningsretlige-regler-og-principper.pdf
Romantik og kristendom belyst gennem Grundtvigs andet møde med Steffens,http://static-curis.ku.dk/portal/files/161368184/Kristoffer_Garne_Romantik_og_kristendom_Grundtvig_Steffen_e_bog.pdf
Undervisning i menneskerettigheder på pædagoguddannelsen,https://menneskeret.dk/sites/menneskeret.dk/files/media/dokumenter/udgivelser/udd_2017/pixi_undervisning_paedagogudd_2017.pdf
Remains of a self,http://static-curis.ku.dk/portal/files/178285464/72_Cathrine_Bjoernholt_Michaelsen_Remains_of_a_Self_e_bog.pdf
Utilstrækkeligt enestående,http://static-curis.ku.dk/portal/files/169159514/69_Hjortkjaer_Utilstraekkeligt_enestaaende_e_bog.pdf
Jean Calvins forsvar for religiøs intolerance i dansk oversættelse,http://forskning.ku.dk/find-en-forsker/?pure=files%2F123663119%2FLauge_Nielsen_Calvins_forsvar_for_religioes_intolerance_e_bog.pdf
"For et friere, rigere og mere trygt Danmark",http://www.stm.dk/multimedia/Regeringsgrundlag2016.pdf
Sammenhængsreform,https://www.fm.dk/~/media/publikationer/imported/2017/sammenhaengsreform/sammenhaengsreform_borgeren-foerst_en-mere-sammenhaengende-offentlig-sektor.ashx
Alle for en mod mobning,http://www.alleforenmodmobning.dk/wp-content/uploads/2016/08/Alle_for_en_-aktionsplan.pdf
Overgreb mod børn,http://menneskeret.dk/sites/menneskeret.dk/files/media/dokumenter/udgivelser/forskning_2016/overgreb_mod_boern_hvor_langt_raekker_beskyttelsen_2016.pdf
Livet med uhelbredelig kræft,https://webshop.cancer.dk/pjecer-og-information/hvis-du-har-faet-kraeft-eller-er-paroerende/boeger-video-og-dvder/274/download/Shop_Model_Product/274/0094_netversion_livet-med-uhelbredelig_low_061016_sept-2016.pdf
Bedre hverdag for veteraner med PTSD,http://www.handivid.dk/application/files/1514/9026/1324/Veteranprojekt_haefte.pdf
AquaChamp mærkekoncept,http://www.svoem.org/_files/aquachampmrkesystem/aquachampmrkekoncept_web54346.pdf
EU-Egypt bilateral relations,http://euromedrights.org/wp-content/uploads/2016/10/EuroMed-Rights-EU-Egypt-report-external-EN.pdf
Vejledning i anlægslogistik,http://www.vejdirektoratet.dk/_layouts/delegate/handlers/GetFile.ashx?id=5448968&filename=Vejledning%20i%20anl%C3%A6gslogistik.pdf
Relations bilatérales UE-Égypte,http://euromedrights.org/wp-content/uploads/2016/10/REMDH-EU-Egypt-study-External-FR-01b.pdf
Kystanalyse,https://www.masterpiece.dk/UploadetFiles/10852/36/Kystanalyse.pdf
Nye kompetencer hele livet,https://www.uvm.dk/-/media/filer/uvm/udd/voksne/pdf17/jun/170613-nye-kompetencer-hele-livet.pdf?la=da
Arbejdsgruppe om ansvarlig drift af andelsboligforeninger,http://em.dk/~/media/files/2017/06-10-arbejdsgruppens-afrapportering-andelsboliger.ashx?la=da
"Aftale mellem regeringen (Venstre, Liberal Alliance og Konservative) og Dansk Folkeparti, Socialdemokratiet og Radikale Venstre om ""Stærke dagtilbud  - alle børn skal med i fællesskabet""",http://socialministeriet.dk/media/18723/aftaletekst-staerke-dagtilbud.pdf
Nordeuropæiske erfaringer med klimatilpasning,https://concito.dk/files/dokumenter/artikler/nordeuropaeiske_erfaringer_med_klimatilpasning.pdf
Udbud af og efterspørgsel på fagkompetencer i folkeskolen,https://hdl.handle.net/109.1.3/8c6ceac4-5f40-411b-b48c-8a8db677a264
Supplerende NHRI-rapport til Danmarks femte periodiske beretning,http://www.boerneraadet.dk/media/205934/BRD_Supplerende-NHRI-rapport_Web.pdf
Flygtningebørn i folkeskolen,https://flygtning.dk/media/2534257/flygtningeboern-i-folkeskolen_web.pdf
Forbrugsskatter er fordelingsmæssigt neutrale,http://www.skm.dk/media/1474694/skatteoekonomisk-analyse-om-forbrugsskatter.pdf
It-anvendelse i virksomheder - EU-sammenligninger 2016,https://hdl.handle.net/109.1.3/5d546767-518a-40e1-8575-b528fe352a72
Nordisk samarbejde på social- og sundhedsområdet,http://norden.diva-portal.org/smash/get/diva2:1074874/FULLTEXT01.pdf
